date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:01:11	68837/68837	---M--	200	added ('OK')	text/html	etag:%2250369ed9380d61:e45%22	http://jinyongxiaoshuo.com/new_lianchengjue/1127.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_lianchengjue/1127.html	(from http://jinyongxiaoshuo.com/new_lianchengjue/)
09:01:12	60001/60001	---M--	200	added ('OK')	text/html	etag:%2240d83ed9380d61:e45%22	http://jinyongxiaoshuo.com/new_lianchengjue/1126.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_lianchengjue/1126.html	(from http://jinyongxiaoshuo.com/new_lianchengjue/)
09:01:13	67271/67271	---M--	200	added ('OK')	text/html	etag:%22983e9d8380d61:e45%22	http://jinyongxiaoshuo.com/new_lianchengjue/1125.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_lianchengjue/1125.html	(from http://jinyongxiaoshuo.com/new_lianchengjue/)
09:01:15	44329/44329	---M--	200	added ('OK')	text/html	etag:%222e4387d8380d61:e45%22	http://jinyongxiaoshuo.com/new_lianchengjue/1124.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_lianchengjue/1124.html	(from http://jinyongxiaoshuo.com/new_lianchengjue/)
09:01:16	16884/16884	---M--	200	added ('OK')	text/html	etag:%22949538d8380d61:e45%22	http://jinyongxiaoshuo.com/new_lianchengjue/1123.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_lianchengjue/1123.html	(from http://jinyongxiaoshuo.com/new_lianchengjue/)
09:01:16	11766/11766	---M--	200	added ('OK')	image/jpeg	etag:%2296e6a78e380d61:e45%22	http://jinyongxiaoshuo.com/css/img/new_tianlongbabu.jpg	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/css/img/new_tianlongbabu.jpg	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:17	16999/16999	---M--	200	added ('OK')	text/html	etag:%2280ba7c3c480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1491.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1491.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:17	81307/81307	---M--	200	added ('OK')	text/html	etag:%223af7583c480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1490.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1490.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:19	87584/87584	---M--	200	added ('OK')	text/html	etag:%225a86e63b480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1489.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1489.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:21	75335/75335	---M--	200	added ('OK')	text/html	etag:%22c6506f3b480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1488.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1488.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:23	94297/94297	---M--	200	added ('OK')	text/html	etag:%22a8cb83b480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1487.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1487.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:27	86840/86840	---M--	200	added ('OK')	text/html	etag:%2252aa853a480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1486.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1486.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:27	77742/77742	---M--	200	added ('OK')	text/html	etag:%226412c3a480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1485.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1485.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:29	76088/76088	---M--	200	added ('OK')	text/html	etag:%2238669e39480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1484.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1484.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:31	80273/80273	---M--	200	added ('OK')	text/html	etag:%22661c3339480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1483.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1483.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:33	103853/103853	---M--	200	added ('OK')	text/html	etag:%22e0dc338480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1482.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1482.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:35	85193/85193	---M--	200	added ('OK')	text/html	etag:%2222633638480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1481.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1481.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:37	86042/86042	---M--	200	added ('OK')	text/html	etag:%22e88fc137480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1480.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1480.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:40	91758/91758	---M--	200	added ('OK')	text/html	etag:%22545a4a37480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1479.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1479.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:41	96473/96473	---M--	200	added ('OK')	text/html	etag:%22b2fdcb36480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1478.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1478.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:42	81151/81151	---M--	200	added ('OK')	text/html	etag:%22b63e4b36480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1477.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1477.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:43	83453/83453	---M--	200	added ('OK')	text/html	etag:%22d6cdd835480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1476.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1476.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:45	85872/85872	---M--	200	added ('OK')	text/html	etag:%229cfa6335480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1475.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1475.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:47	79266/79266	---M--	200	added ('OK')	text/html	etag:%22ae62ea34480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1474.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1474.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:48	118514/118514	---M--	200	added ('OK')	text/html	etag:%22dc187f34480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1473.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1473.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:49	85759/85759	---M--	200	added ('OK')	text/html	etag:%224e5bdf33480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1472.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1472.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:51	52769/52769	---M--	200	added ('OK')	text/html	etag:%2214886a33480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1471.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1471.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:52	97176/97176	---M--	200	added ('OK')	text/html	etag:%227ada1b33480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1470.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1470.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:53	105404/105404	---M--	200	added ('OK')	text/html	etag:%2224b99832480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1469.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1469.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:55	76760/76760	---M--	200	added ('OK')	text/html	etag:%2258e7432480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1468.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1468.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:56	97142/97142	---M--	200	added ('OK')	text/html	etag:%22e0ff9b31480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1467.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1467.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:57	103706/103706	---M--	200	added ('OK')	text/html	etag:%228ade1831480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1466.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1466.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:01:59	48092/48092	---M--	200	added ('OK')	text/html	etag:%22cc338c30480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1465.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1465.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:00	83096/83096	---M--	200	added ('OK')	text/html	etag:%22e64a4230480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1464.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1464.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:01	77564/77564	---M--	200	added ('OK')	text/html	etag:%22603cd22f480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1463.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1463.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:02	93014/93014	---M--	200	added ('OK')	text/html	etag:%223490642f480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1462.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1462.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:03	80768/80768	---M--	200	added ('OK')	text/html	etag:%22de6ee12e480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1461.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1461.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:05	77495/77495	---M--	200	added ('OK')	text/html	etag:%22a49b6c2e480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1460.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1460.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:06	80212/80212	---M--	200	added ('OK')	text/html	etag:%221e8dfc2d480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1459.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1459.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:07	67113/67113	---M--	200	added ('OK')	text/html	etag:%22987e8c2d480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1458.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1458.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:09	76105/76105	---M--	200	added ('OK')	text/html	etag:%222ebe2a2d480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1457.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1457.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:11	90183/90183	---M--	200	added ('OK')	text/html	etag:%22b6d6c12c480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1456.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1456.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:12	78946/78946	---M--	200	added ('OK')	text/html	etag:%22c83e482c480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1455.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1455.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:13	74583/74583	---M--	200	added ('OK')	text/html	etag:%22f6f4dc2b480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1454.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1454.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:15	77917/77917	---M--	200	added ('OK')	text/html	etag:%2224ab712b480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1453.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1453.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:16	76684/76684	---M--	200	added ('OK')	text/html	etag:%229e9c12b480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1452.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1452.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:17	93940/93940	---M--	200	added ('OK')	text/html	etag:%22cc52962a480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1451.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1451.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:19	91754/91754	---M--	200	added ('OK')	text/html	etag:%22d093152a480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1450.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1450.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:20	99867/99867	---M--	200	added ('OK')	text/html	etag:%222e379729480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1449.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1449.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:21	81674/81674	---M--	200	added ('OK')	text/html	etag:%227eb31129480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1448.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1448.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:23	86021/86021	---M--	200	added ('OK')	text/html	etag:%2244e09c28480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1447.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1447.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:24	92727/92727	---M--	200	added ('OK')	text/html	etag:%22646f2a28480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1446.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1446.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:26	90622/90622	---M--	200	added ('OK')	text/html	etag:%22c212ac27480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1445.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1445.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:28	69463/69463	---M--	200	added ('OK')	text/html	etag:%22d47a3227480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1444.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1444.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:30	103460/103460	---M--	200	added ('OK')	text/html	etag:%221058ce26480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1443.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1443.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:32	81690/81690	---M--	200	added ('OK')	text/html	etag:%22acf4426480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1442.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1442.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:34	113421/113421	---M--	200	added ('OK')	text/html	etag:%22cc9ed125480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1441.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1441.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:34	19438/19438	---M--	200	added ('OK')	text/html	etag:%228a1c2d25480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1440.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1440.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:35	15231/15231	---M--	200	added ('OK')	text/html	etag:%22cea8f824480d61:e45%22	http://jinyongxiaoshuo.com/new_tianlongbabu/1439.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_tianlongbabu/1439.html	(from http://jinyongxiaoshuo.com/new_tianlongbabu/)
09:02:35	11835/11835	---M--	200	added ('OK')	image/jpeg	etag:%229e95d78e380d61:e45%22	http://jinyongxiaoshuo.com/css/img/new_xiakexing.jpg	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/css/img/new_xiakexing.jpg	(from http://jinyongxiaoshuo.com/new_xiakexing/)
09:02:37	68870/68870	---M--	200	added ('OK')	text/html	etag:%22a8339244480d61:e45%22	http://jinyongxiaoshuo.com/new_xiakexing/1385.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiakexing/1385.html	(from http://jinyongxiaoshuo.com/new_xiakexing/)
09:02:38	43571/43571	---M--	200	added ('OK')	text/html	etag:%223e733044480d61:e45%22	http://jinyongxiaoshuo.com/new_xiakexing/1384.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiakexing/1384.html	(from http://jinyongxiaoshuo.com/new_xiakexing/)
09:02:39	68960/68960	---M--	200	added ('OK')	text/html	etag:%22c4feb43480d61:e45%22	http://jinyongxiaoshuo.com/new_xiakexing/1383.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiakexing/1383.html	(from http://jinyongxiaoshuo.com/new_xiakexing/)
09:02:41	69485/69485	---M--	200	added ('OK')	text/html	etag:%22a28e8943480d61:e45%22	http://jinyongxiaoshuo.com/new_xiakexing/1382.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiakexing/1382.html	(from http://jinyongxiaoshuo.com/new_xiakexing/)
09:02:42	65627/65627	---M--	200	added ('OK')	text/html	etag:%22de6b2543480d61:e45%22	http://jinyongxiaoshuo.com/new_xiakexing/1381.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiakexing/1381.html	(from http://jinyongxiaoshuo.com/new_xiakexing/)
09:02:44	59534/59534	---M--	200	added ('OK')	text/html	etag:%2274abc342480d61:e45%22	http://jinyongxiaoshuo.com/new_xiakexing/1380.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiakexing/1380.html	(from http://jinyongxiaoshuo.com/new_xiakexing/)
09:02:45	63161/63161	---M--	200	added ('OK')	text/html	etag:%2272746b42480d61:e45%22	http://jinyongxiaoshuo.com/new_xiakexing/1379.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiakexing/1379.html	(from http://jinyongxiaoshuo.com/new_xiakexing/)
09:02:46	61942/61942	---M--	200	added ('OK')	text/html	etag:%22703d1342480d61:e45%22	http://jinyongxiaoshuo.com/new_xiakexing/1378.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiakexing/1378.html	(from http://jinyongxiaoshuo.com/new_xiakexing/)
09:02:48	59603/59603	---M--	200	added ('OK')	text/html	etag:%226e6bb41480d61:e45%22	http://jinyongxiaoshuo.com/new_xiakexing/1377.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiakexing/1377.html	(from http://jinyongxiaoshuo.com/new_xiakexing/)
09:02:50	76484/76484	---M--	200	added ('OK')	text/html	etag:%22126d6041480d61:e45%22	http://jinyongxiaoshuo.com/new_xiakexing/1376.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiakexing/1376.html	(from http://jinyongxiaoshuo.com/new_xiakexing/)
09:02:51	49613/49613	---M--	200	added ('OK')	text/html	etag:%224023f540480d61:e45%22	http://jinyongxiaoshuo.com/new_xiakexing/1375.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiakexing/1375.html	(from http://jinyongxiaoshuo.com/new_xiakexing/)
09:02:53	89090/89090	---M--	200	added ('OK')	text/html	etag:%225a3aab40480d61:e45%22	http://jinyongxiaoshuo.com/new_xiakexing/1374.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiakexing/1374.html	(from http://jinyongxiaoshuo.com/new_xiakexing/)
09:02:54	52748/52748	---M--	200	added ('OK')	text/html	etag:%225e7b2a40480d61:e45%22	http://jinyongxiaoshuo.com/new_xiakexing/1373.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiakexing/1373.html	(from http://jinyongxiaoshuo.com/new_xiakexing/)
09:02:56	57464/57464	---M--	200	added ('OK')	text/html	etag:%221e30de3f480d61:e45%22	http://jinyongxiaoshuo.com/new_xiakexing/1372.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiakexing/1372.html	(from http://jinyongxiaoshuo.com/new_xiakexing/)
09:02:57	80831/80831	---M--	200	added ('OK')	text/html	etag:%22d0bd8a3f480d61:e45%22	http://jinyongxiaoshuo.com/new_xiakexing/1371.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiakexing/1371.html	(from http://jinyongxiaoshuo.com/new_xiakexing/)
09:02:59	75818/75818	---M--	200	added ('OK')	text/html	etag:%22f04c183f480d61:e45%22	http://jinyongxiaoshuo.com/new_xiakexing/1370.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiakexing/1370.html	(from http://jinyongxiaoshuo.com/new_xiakexing/)
09:03:00	87236/87236	---M--	200	added ('OK')	text/html	etag:%22c4a0aa3e480d61:e45%22	http://jinyongxiaoshuo.com/new_xiakexing/1369.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiakexing/1369.html	(from http://jinyongxiaoshuo.com/new_xiakexing/)
09:03:02	51179/51179	---M--	200	added ('OK')	text/html	etag:%22d68313e480d61:e45%22	http://jinyongxiaoshuo.com/new_xiakexing/1368.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiakexing/1368.html	(from http://jinyongxiaoshuo.com/new_xiakexing/)
09:03:04	11166/11166	---M--	200	added ('OK')	text/html	etag:%225ab3173d480d61:e45%22	http://jinyongxiaoshuo.com/new_xiakexing/1366.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiakexing/1366.html	(from http://jinyongxiaoshuo.com/new_xiakexing/)
09:03:04	132369/132369	---M--	200	added ('OK')	text/html	etag:%22f01fe73d480d61:e45%22	http://jinyongxiaoshuo.com/new_xiakexing/1367.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiakexing/1367.html	(from http://jinyongxiaoshuo.com/new_xiakexing/)
09:03:06	92105/92105	---M--	200	added ('OK')	text/html	etag:%22407a9b57480d61:e45%22	http://jinyongxiaoshuo.com/new_xiaoaojianghu/1532.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiaoaojianghu/1532.html	(from http://jinyongxiaoshuo.com/new_xiaoaojianghu/)
09:03:08	81990/81990	---M--	200	added ('OK')	text/html	etag:%229e1d1d57480d61:e45%22	http://jinyongxiaoshuo.com/new_xiaoaojianghu/1531.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiaoaojianghu/1531.html	(from http://jinyongxiaoshuo.com/new_xiaoaojianghu/)
09:03:08	83007/83007	---M--	200	added ('OK')	text/html	etag:%227271af56480d61:e45%22	http://jinyongxiaoshuo.com/new_xiaoaojianghu/1530.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiaoaojianghu/1530.html	(from http://jinyongxiaoshuo.com/new_xiaoaojianghu/)
09:03:10	81267/81267	---M--	200	added ('OK')	text/html	etag:%2246c54156480d61:e45%22	http://jinyongxiaoshuo.com/new_xiaoaojianghu/1529.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiaoaojianghu/1529.html	(from http://jinyongxiaoshuo.com/new_xiaoaojianghu/)
09:03:10	10183/10183	---M--	200	added ('OK')	image/jpeg	etag:%22f27f28f380d61:e45%22	http://jinyongxiaoshuo.com/css/img/new_xiaoaojianghu.jpg	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/css/img/new_xiaoaojianghu.jpg	(from http://jinyongxiaoshuo.com/new_xiaoaojianghu/)
09:03:11	111264/111264	---M--	200	added ('OK')	text/html	etag:%226654cf55480d61:e45%22	http://jinyongxiaoshuo.com/new_xiaoaojianghu/1528.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/new_xiaoaojianghu/1528.html	(from http://jinyongxiaoshuo.com/new_xiaoaojianghu/)
